 e  bo  kong ; ça  pue 
 e  bo  soo ; ça  sent  bon 
 bo  hâtâân ; sentir  le  cru  (sang,  viande  ou  poisson  cru)  (cf.  bon) 
 boo ; rêver  de  quelque  chose 
 bwii + ; 
 ieû uje boo ? ; de  quoi  as-tu  rêvé  ? 
 ogee  boo  ke  menâ ; j'ai  rêvé  d'un  oiseau 
 ogee  bwii  u ; j'ai  rêvé  de  toi  (cf.  bwi 1) 
 boobo ; a.  bonbon  b.  plante : Grewia  crenata  Schinz  et  Guillaum.,  Tiliacée  
 bobohlai ; plante : fougère,  Phymatodes  scolopendria  (Burm.)  Ching,  Polypodiacée 
 bobotr ; sec  (bois)  
 anginy  a  e  bobotr ; branche  sèche 
 boeet ; épuisette  (cf.  bo-1  et  eet)  
 bohon ; poisson : petites  loches,  Epinephelus  merra,  E.  tauvina  
 bohûnyoon ; son  aileron  (requin)  (cf.  bo-1  et  hûnyû)  
 bohmen ; sa  langue  (organe)  
 bohmök ; ma —   
 bohmâm [bomoem] ; ta — 
 boio ; nautile 
 bokomok ; crâne  (sec)  (cf.  bo-1  et  komok)  
 bool ; balle  de  cricket  (anglais  "ball")  
 bolok ; bétail  (anglais  "bullock")  
 bomene ; île,  îlot  
 bon ; sentir,  avoir  une  odeur  
 e  bon ;  ça  sent  
 bonu ; vieux  cocotier  
 ibonu ; un  vieux  pied  de  cocotier 
 bong ; jour  
 bong ang ; aujourd'hui
 bong  nyi ; demain  
 bong  biju  elee ; jour  suivant  
 bong  ejii ; jour  précédent   
 bong  eetr  ejii ; avant-hier 
 bongon 1 ; histoire,  manière,  façon,  sorte  
 bongon  kong  Hulup ; histoire  du  dieu  Hulup  
 lo  bongon  wacing ; deux  sortes  de  fruits  de  palétuvier  
 bongon  hna  belökâ  u  eang  iaai ;  manièrere  de  cultiver  l'igname  autrefois  à  Ouvéa  
 bongu  Paulo ; histoire  de  Paul  
 bongon 2 ; s'arrêter  à  un  certain  niveau  
 ogeme  bonguk  cu  ee ; je  l'arrête  là  
 köiö ame  bongon  hnyi  nyiin ; l'eau  lui  arrive  au  cou  
 boosu ; bonjour  (français  "bonjour")  
 iboosu ; se  dire  bonjour,  salutation  
 botr ; moche  (vêtement) 
 e  botr ûxaaâ ; le  vêtement  est  moche  
 bootroo ; peindre,  enduire,  badigeonner  
 bootruu +  et  ++  (cf.  bootru) ; 
 bootru ; se  badigeonner,  se  barbouiller  
 bootru  ge  ogum ; se  badigeonner  de  noir  (extrait  de  la  noix  de  bancoul)  
 obootru ; teinture  
 obootru  dra ; teinture  rouge 
 obootru  hlitr ; teinture  noire 
 booucaan ; son  genou  
 ciboouca ; s'agenouiller  (cf.  ca 2) 
 boulenu ; jeune  palme  de  cocotier  (encore  blanche)  
 boun ; massue 
 boûdeetr ; tourbillon  d'eau 
 boûdrila ; drapeau  
 boûjimen ; son  ongle  (cf.  bo-1  et  ûjimen)  
 boviiny ; bourgeon  terminal  
 boviiny  nu ; flëche  du  cocotier  
 boviiny  ûkû ; bourgeon  terminal  de  canne  à  sucre 
 boxulu ; articulation 
 boxulu  benyin ; son  coude 
 boxulu  caan ; son  genou 
 bök ; lancer  des  pierres  (intr.) 
 ibök  köu ; se  lancer  des  pierres  (cf.  bigâ)  
 -bu ; suffixe  possessif  2ème  pers.  du  duel : votre  (à  vous  deux)  
 caabu ; votre  pied  (à  vous  deux)  
 anyibu ; le  vôtre  (à  vous  deux) 
 buaka ; cochon  
 buaka  hiny ; cochon  sauvage  
 buakainy  köiö ; vache  marine 
 buat ; clone  d'igname  (Dioscorea  alata) 
 buat  beû ; autre  clone  de  —  
 buba ; grand-pêre!  grand-mêre!  (vocatif)  
 bubulu ; bulle 
 bubulu  köiö ; ampoule  
 bubuny ; médicament  
 bii  bubunyin ; lui  préparer  un  médicament 
 bubuny  menyik ; plante  Peperomia  sp.,  Pipéracée  
 bucen ; montagne 
 buula ; a.  punaise  b.  plante  (Rutacée  ou  Araliacée  ?) 
 obuula ; une  punaise 
 bulenu ; creux  à  la  base  des  cocotiers  pour  recueillir  l'eau  de  pluie 
 bulu ; pénis 
 buloon ; son- 
 ut-bulu ! ; espêce  de... ! (insulte) 
 buum ; nom  d'un  jeu  avec  des  morceaux  de  bois  
 -bun ; suffixe  possessif  2ême  pers.  du  pluriel : à  vous,  votre 
 caabun ; votre  pied  
 anyibun ; le  vôtre   
 bunen ; son  odeur 
 bunen  basei ; l'odeur  de  la  fleur  
 bunyâ ; bounia  
 bunyen ; groupe
 burum ; balai,  balayer  (anglais  "broom")  
 but ; particule  postverbale  marquant  l'éloignement,  la  séparation,  le  révolu..  à  l'impératif,  marque  l'ordre  fort
 ame  huliwa  but ; il  est  déjà au travail 
 e  bë  but ; il  n'y  en  a  plus  
 walee  but  ee ... ; voilà  (révolu)... 
 he  but ! ; va-t'en !  
 hom  but ! ; prends-le !  
 gâ  but ! ; saute ! avec  certains  verbes,  marque  l'inversif : 
 ölö ; monter  
 ölö  but ; descendre (cf.  les  variantes  dut,  drut,  jut,  gut  et  ut) 
 butr ; vert,  pas  mûr 
 buutr ; chaussure  (anglais  "boot")
 bû ; a.  roussette,  Pteropus  sp.  b. poisson : Platax  pinnatus 
 bû  baga ; roussette  mâle 
 bû  moomo ; roussette  femelle 
 obû ; les  roussettes 
 bwebweetr ; bouger,  remuer,  s'agiter 
 bwec ; chasser,  écarter  (volaille,  insecte) 
 bwic  ++ ; 
 bwec  ke  ominâ ; écarter  un  moustique 
 bwic  minâ ; chasser  les  moustiques 
 bwedua ; cap, pointe 
 bweejing ; plante : Ochrosia  elliptica  Labill.,  Apocynacée  
 bwela ; ouvrir  les  yeux 
 bweLe ; regarder,  scruter  (intr.) 
 bwele  baaû ; détourner  les  yeux 
 e  bwele  ju  jiio ; il se  met  à  regarder  vers  le  lagon
 bweenâ ; plante : Desmodium  umbellatum  (L.)  DC.,  Légumineuse 
 bwi  1 ; rêve,  rêver 
 ogee  bwi ; j'ai  fait  un  rêve 
 bwiik ; mon  rêve  
 bweem ; ton  — 
 bwiiny ; son  —  (cf.  boo) 
 bwi 2 ; nom  d'un  petit  lézard  (beige  clair) 
 bwic ; (cf.  bwec  chasser,  écarter  [volaille,  insecte]) 
 bwihitr ; dans : ut-bwihitr  bagayou,  ancien  étui  pénien 
 bwihlaany ; part  que  l'on  ramène  d'une  fête,  don  
 bwihlaany  köö  hmiihmi ; cadeau  pour  l'oncle  maternel 
 bwilöö ; enveloppe  du  bounia  (feuilles  de  bananier) 
 bwiny ; paquet 
 bwiny  cing ; gâteau  de  fruits  de  palétuvier 
 bwiny  hâû ; nid  
 bwiny  kânâ ; dynamite  
 bwiny  maano ; coupon  d'étoffe  (non  coupée) 
 bwiny  uoû ; pleine  marée  haute 
 bwiny  wââ ; paquets  de  poissons 
 hna  bwiny  bëk  =  hnabübëk ; chapeau 
 bwöö ; feuillage 
 xuc  bwöö ; crachoter  des  feuilles  médicinales 
 lebwöö ;  feuille 
 bwööâ  hnyei ; recouvrir  le  champ  de  feuillage  pour  protéger  les  cultures 
 bwöbwölo ; desséché,  sec  (bois) 
 bwöhngöc ; poisson : nom  général  des  petites  murênes  (morsure  três  dangereuse),  Gyrmothorax  sp. 
 bwöömita ; plante : Pavetta  opulina  (Forst.)  DC.,  Rubiacée  
 ca 1 ; attacher,  lier  quelque  chose 
 ce  ++ ;
 ca  ke  tap ; attacher  un  brancard 
 ce  utöö ; attacher  des  bois 
 ca 2 ; pied,  jambe  
 caan ; son  pied 
 ca 3 ; préfixe : manche  de 
 cafana ; arc 
 cahele ; manche  de  couteau 
 cagö ; manche  de  hache 
 ca 4 ; préfixe : tige  de 
 cau ; tige  d'igname 
 caa 1 ; négation : ne...pas 
 ame  caa  wâ ; il  ne  le  voit  pas 
 ame  caa  wâ  hmetu ; il  ne  le  voit  plus 
 caa  mwede ! ; ne  fais  pas  de  bruit !
 caa 2 ; dans  les  exclamations,  marque  une  insistance :
 caa  ûhanen  ! ; comme  il  est  gourmand !
 caa  unââkiny  miitr !; comme  la  viande  est  dure  !
 caloop ; plante : Dysoxylum  nitidum,  Méliacée 
 camwemwec ; épines  de  walei (Dioscorea  esculenta) 
 caan ; son  pied,  sa  jambe,  son  origine,  sa  cause 
 caak ; mon  pied 
 caam ; ton  — 
 caa  Paulo ; le  pied  de  Paul 
 bii  caan ; causer  quelque  chose 
 ieû  caan ? ; pour  quelle  raison  ?  pourquoi  ? 
 ieû  caan  ame  kuku  gaan  wanakat ; pourquoi  l'enfant  crie-t-il  ? 
 caan  a ; parce  que 
 caan  a  adreme  kot ; parce  qu'on  le  bat  (cf.  ca 2) 
 caan  a ; parce  que  (cf.  caan) 
 cangö ;  locatif : près  du  feu 
 inya  cangö ; je  suis  près  du  feu 
 cap ; nom  d'une  danse 
 caap ; a.  sauter  de  branche  en  branche  (comme  un  singe)  b.  être  contagieuse  (maladie) 
 mok  caap ; maladie  contagieuse 
 caapaun ; clone  de  bananier 
 ce ; (cf.  ca 1  attacher,  lier) 
 cea ; chaise  (anglais  "chair")  
 ceönyiin ; s'étrangler  (cf.  nyiin)  
 cehngöc ; morve   
 hnulo  cehngöc ; se  moucher 
 cekön ; planter,  mettre  en  terre 
 ûen  cekön ; époque  des  plantations 
 cekönâ ; planter  quelque  chose 
 cekonii ++ ;
 -celec ; plante : piment,  Solanacée 
 wacelec ; piment  (fruit) 
 ûcelec ; pied  de  piment 
 cem ; sucer, suçoter 
 cim  +  et  ++ ;
 cem  ke  boobo ; sucer  un  bonbon 
 ûcim  hnyimëk ; embrasser  
 cen ; plante : Smilax  purpurata  Forst.,  Liliacée  
 cetr 1 ; interroger,  examiner  
 citr  + ; 
 cetr 2 ; tracer,  ouvrir  (une  route) 
 citr  ++ ; 
 cetr  ke  gedhen ; ouvrir  une  route 
 hna  citr  gedhen ; route  faite  à  l'outil 
 ci ; boiter,  s'appuyer,  étai,  contre-fiche 
 ame  ci  but ; il  boite 
 uuci ; canne  (cf.  coo)  
 cii ; (cf.  cöö  étayer,  soutenir) 
 ciâ ; jalouser  quelqu'un 
 cioo  + ;
 ciâ  ke  at ; jalouser  quelqu'un 
 ciöö  nya ; me  jalouser 
 ciââû ; tresser  (palme  de  cocotier)  
 ciööû ++; 
 ciââû  ke  tangaai ; tresser  un  panier 
 ciööû  tangaai ; tresser  des  paniers 
 ciboouca ; s'agenouiller  (cf.  ci  et  booucaan) 
 cica ; papa ! (vocatif) 
 cici 1 ; vrai,  authentique,  de  valeur 
 moomo  cici ; femme  de  valeur 
 hu  cici ; pirogue  à  balancier  
 cici 2 ; postverbe : juste,  justement 
 ogeme  oo  cici  ju ; j'arrive  juste  (cf.  cicöö) 
 cicöö ; forme  transitivée  de  cici : justement,  juste  en  face  de  cicii +  
 ogeme  oo  cicöö  ûen  ame  he  hnyin ; j'arrive  juste  au  moment  où  il  part 
 haa  cicöö ; dire  quelque  chose  de  juste   
 laba  cicöö  ûöö ; rester  en  face  de  l'arbre 
 laba  cicii  nya ; rester  en  face  de  moi  
 cihngö ; éternuer  
 cilok ; holothurie,  biche  de  mer  noire 
 cilok  wanu ; grosse  holothurie  à  taches  blanches  
 ciilok ; enfoncer  le  pied  dans  un  trou,  piétiner  un  sol  humide  (ex.  champ  de  taros,  pour  le  préparer)  
 cilölö ; tomber  prématurément  (ex.  cocos)  
 wacilölö ; coco  avorté 
 e  gaan  hmââ  ûcilölöiny  wanu ; il y  a  beaucoup  de  cocos  tombés  prématurément 
 cim ; (cf.  cem  sucer,  suçoter) 
 ciimali ; sauter  à  cloche-pied 
 ciimâ [ciimæe] ;  appuyer  sur  quelque  chose  avec  la  main 
 cimöö  +  ;
 ciimâ  ke  at ; appuyer  avec  la  main  sur  quelqu'un 
 ûciimöng ; s'appuyer,  être  appuyé  (main  ouverte,  à  plat) 
 -cing  ; plante : palétuvier  à  fruits  comestibles,  Bruguiera  ertopetala  W.  et  Arn.,  Rhizophoracée 
 ûcing ; pied  de  — 
 wacing ; fruit  de  palétuvier 
 bacing ; bout  de —  
 gacing ; rangée  de  — 
 ciööbök ; pêche  au  harpon  qu'on  pratiquait  autrefois  sur  la  côte  soulevée  (à  Cöu) 
 ciöÖû ; (cf.  ciââû  tresser)  
 ciroon ; cuire  sous  la  cendre  
 citr 1 ; (cf.  cetr 1  interroger,  examiner)  
 citr 2 ; (cf.  cetr 2  tracer,  ouvrir  une  route)
 citröu ; bouillir  (eau)  
 oocitröuâ ; faire  bouillir 
 cöö ; étayer  quelque  chose,  soutenir,  défendre  quelqu'un 
 cii  +  et  ++ ;
 cöö  uma ; étayer  la  maison  
 cii  u ; te  soutenir,  prendre  ta  défense 
 cööcö ; superficiel,  peu  profond  
 e  cööcö  köiö ; l'eau  n'est  pas  profonde  
 cök ; coincé 
 aa  cök  cu  wathââ ; le  ballon  est  resté  coincé
 cöök ; épais,  épaisse  (soupe,  sauce)  
 cöu ; nom  de  la  côte  soulevée  à  l'est  d'Ouvéa  (côté  falaise) 
 cu ; particule  postverbale,  variante  de  ju 2,  marquant  l'ingressif,  le  changement  d'état..  à  l'impératif,  marque  l'invite  à  faire  quelque  chose
 aa  mok  cu ; il  est  mort 
 hok  cu  deiö  ! ; pousse-toi !
 ip  cu ! ; dépose-le !  
 tootr ; (c)u !  (=tootru !)  arrête-toi  !  
 cuba ; a.  plante  :  palétuvier,  Rhizophora  mucronata  Lam.,  Rhizophoracée  b.  mangrove  
 cubwec ; tenter,  mettre  à  l'épreuve  
 cubwic  +  et  ++  ;
 cubwec  wanakat ; éprouver  l'enfant  
 cubwic  öhmun ; nous  mettre  à  l’épreuve 
 ûcubwic ; l'examen,  l'épreuve  
 hna  cubwec ; la  tentation  (subie)  
 walaang  bongon  hna  cubwic  ödru ; voici  comment  on  les  mit  tous  deux à  l'épreuve  
 cubwic ; (cf.  cubwec  tenter,  mettre  à  l'épreuve)  
 cucuhwa ; pétarade  continue  (ex.  moteur  qui  démarre) (cf.  cuhwa) 
 cuhwa ; claquer,  exploser,  claquement 
 cûûk ; crier  (de  façon  perçante),  pépier  (oiseaux) 
 chala 1 ; cicatrice  sur  la  peau  
 chala 2 ; dans : wachala  coquillage  huître  perlière,  Pinctada  margaritifera 
 chalaa ; couper,  éplucher  (avec  un  couteau) 
 chalöö  ++ ;
 chau ; turban 
 chechaamök ; sans  gêne,  effronté, mal poli 
 choori ; coquillage  cérithe  noduleux 
 chuang ; feinter (au  jeu) 
 daa ; petit  garçon  
 nokon  daa ; son  fils
 wanakat  daa ;  petit  garçon  
 ööbwiny  daa ; son  petit-fils 
 ame  ic  köiö  daa ; le  petit  garçon  boit  de  t'eau 
 daai ; exposer  quelque  chose  au  soleil  (pour  le  faire  sécher) 
 dööi  +  et  ++ ; 
 ogeme  daai  jee  wahenu  me  ame  dei ; je  mets  le  coprah  au  soleil  pour  qu'il  sêche  
 dööi  bëlëiketr ; étaler  des  couvertures  au  soleil  (cf.  dei) 
 dâ ; a.  baguette  de  bois  épointée  b. 
 nom ; des  chevrons,  gaulettes  verticales  de  la  charpente  du  toit 
 dâä ; piquer 
 döö  +  et  ++;  
 däâ  wââ ; piquer  le  poisson  
 döö  wââ ;  piquer  du  poisson 
 döö  nya ; me  piquer 
 dââ  hmokoo ; transpercer  quelque  chose 
 dâân 1  ; sa pique 
 döök  öö ; ma  sagaie 
 dââm  öö ; ta —
 dâân  öö ; sa —  
 döök  ûâde ; mon  trident 
 dââm  ûde ; ton  — 
 dâân  üde ; son  —  
 dâân  hele ; son  couteau  (cf.  dââ) 
 dâân 2 ;  jus, liquide 
 dâân  hau ; rosée 
 dâân  utöö ; sève 
 dâân  we ; eau  de  pluie 
 dâân  wanu ; lait  de  coco  
 dâtr ; pas  assez  cuit 
 de- 1 ; préfixe : grappe  de,  troupe  de,  file  de
 debuaka ; troupe  de  cochons 
 denu ; grappe  de  cocos 
 devic ; main  de  bananes  
 de- 2 ; préfixe :  
 debai ; lait  maternel  
 deköiö ; larmes  
 dea ; poisson : loche  saumonée,  Cephalopholis  argus  ou  Plectropomus  Leopardus 
 obedea ; loche  saumonée  (quand  elle  est  petite) 
 debai ; lait  maternel  (cf.  de- 2  et  bai) 
 debuden ; clone  d'igname  Dioscorea  glabra  Roxb.  
 degec ; jeter,  enlever  
 digic  ++ ; 
 degec  ut ! ; jette-le !
 degec  ke  ûnyi ; jeter  quelque  chose  
 digic  thaatûnyi ; jeter  des  saletés  
 digic  tiiren ; jeter  des  saletés,  nettoyer 
 dehi ; plante  Rapanea  Lecardii  Mez,  Myrsinacée 
 dei ; se  chauffer,  se  sécher  au  soleil  (cf.  daai) 
 deiö ; directionnel : vers  la  falaise,  vers  Cöu,  vers  l'est  (en  montant)
 deköiö ; larmes 
 wadeköiö ; une  larme  (cf.  de- 2  et  köiö) 
 delâ ; a.  tailler,  épointer  b.  maigre,  effilé 
 ame  delä  wiaa ; il  le  taille  proprement 
 ûdelâiny  kuli ; la  maigreur  du  chien 
 delûâ  [delûæ] ; porter  dans  les  bras,  contre  soi 
 delüoo  +  et  ++ ;  
 delûâ  wanakat ; porter  l'enfant 
 delûöö  nya ; me  porter 
 den ; ligne,  rang 
 den  mokutr ; brin  sur  toute  la  longueur  de  la  natte 
 den  uma ; rang  de  paille  (toit) 
 deeny ; sa  route,  son  sentier 
 deeny  buaka ; le  sentier  des  ‘cochons  w. 
 deeny  köiö ; la  canalisation  d'eau 
 deek  gedhen ; ma  route 
 deem  gedhen ; ta  — 
 deeny  gedhen ; sa —  
 gedhen  deeny  thaan ; la  route  du  chef 
 gedhen  dee  Paulo ; la  route  de  Paul 

 




 detr ; accrocher,  ferrer  (poisson) 
 ditr  + ; et 
 ++  detr  wââ  ge  wage ; (=  der  wââ  ge  wage)  accrocher  le  poisson  ä  l'hameçon  à 
 wage  hnâäân  ditr  wâä ; (=  wage  hnäân  dir 
 wâä) ; l'hameçon  pour  accrocher  des  poissons  h 
 -deetr ; dans 
 .  .  badeetr ; bouture  de  patate  douce 
 ûdeetr ; a.  plante 
 : ; Ipomoea  pes-caprae  R.  Br.,  Convolvulacée  b.  massif  de  patates  douces 
 wadeetr ; tubercule  d'Ipomoea  pes-  caprae 
 devic ; main  de  banahes  (c£.  de-!  et  -vic) 
 - ; dichapwe  poisson  e  perroquet,  Scarus  VEenosus 
 didio ; alêne  pour  toiture  diget  navette  pour  filet  digic  (c£.  degec  jeter)  ditr!  profond 
 ûdi ; Liny  sa  profondeur 
 oodi  Lä ; approfondir  ditr“  pénêtrer,  entrer,  sa  coucher  (soleil) 
 ame  he  but  seûno  ka  ditr ; ie  soleil  va  se  coucher  Bat 
 ditr  ut ; sortir  v} 
 aa  ditr ; duong 
 gut ; il  est  sorti  en  se-  k  cret  ditr”  (c£.  detr  accrocher)  dodong  cuire  directement  sur  les  pier-  res  du  four  Î 
 dodongä ; cuire  quelque  chose  dodongii  ++  |  î  dok  endroit 
 uudok ;" endroit  délimité,  zone  précise  do  _  particule  postverbale,  marquant  le  ponctuel,  le  momentané;  à  l'impératif, "
 .  . ; marque  l'injonction  la  plus  neutre 

 haingen  do ; keihen...  quelques-uns  disent  alors... 
 han  do  !  1  * ; mange 
 hom  do  | ; prends-le 
 !  . ; (c£.  les  variantes  dho  et  to) 
 1  *  doo ; locatif 
 . ; en  haut,  vers  l'inté-  rieur  du  pays  Grin 
 doo ; hnyoot  ils  sont 
 en ; brousse  (c£.  la  variante  dhoo) 
 doo ; (cf?  dâä   piquer) 
 doo ; génération  jee  tha 
 do0  me  nokon  thaan ; les  mêmes  générations  que  le  fils  du  chef  hnyi 
 jee  do0  walaang  ang   dans ; les  générations  d'aujourd'hui  doo  i  (c£.  daai  exposer  quelque  chose  au  soleil) 
 doxu ; royaume 
 doxuuk  doxu ; mon  royaume 
 doxoom  doxu ; ton 
 —  doxoon  doxu ; ISOD'— 
 du ; plein  d'eau 
 e  du ; c'est  plein  d'eau  hnyei 
 a  e  du ; champ  plein  d'eau 
 dudu ; äà  profusion 
 e  dudu ; il  y  en  a  à  profusion 
 ame  dudu ; il  donne  toujours 
 duok ; Lifou 
 waduok ; les  gens  de  Lifou  duong  en  secret,  secrètement 
 aa ; ditr  duong  gut  11  est  sorti  en  se-  cret 
 änyä ; duongâ  faire  qqc.  en  secret 
 duusem ; petite  fille 
 wanakat  duusem ; petite  fille 
 dut ; particule  postverbale  (variante  de  but  ) 
 aa  gaan  dut  wanakat ; l'enfant  a  grandi 
 e  han  dut ; c'est  infecté 
 dûû ; poisson  :  bec  de  cane  à 
 museau ; long,  Lethrinus  miniatus 

 DH  dho ;  particule  postverbale  (c£.  la  va-  riante  do) 
 ame  huliwa  dho  11 ; travaille 
 e  be  dho ; il  n'y 
 en  a ; pas 
 olo  dho ; monter 
 ta  dho  entrer  !  !  he  dho  va ; préparez-vous 
 !  penapena  dho  obun  !  DR ; -dra!  (=  -ra)  suffixe  possessif  3êème  personne 
 du ; pluriel  collecti£f  leur 
 anyidra ; le  leur  (à  eux  tous)  dra*  sang,  touge  drok  mon  sang.- 
 —  drâm  ton  dren  son  —  dro  Paulo ; 1e  sang  de  Paul 
 dren  wanakat ; le  sang  de  l'enfant 
 draimen  carreau ;" (figure  de  jeu  de  car-  tes  (anglais  ""diamond"""") "
 drakonyen ; son  pàvillon  d'oreille 
 draany ; ciel,  clarté  du  jour 
 dravec ; gratter 
 dravic  + ; et 
 ++  dravec  waholok ; gratter  le  bouton 
 drawâääu ; oiseau 
 : ;" stourne  des  Loyauté,  “merle  noir”"",  Aplonis  striatus  atro-  nitens "
 dreik ; sol  aménagé  de  l'habitat  (terre  battue,  ciment),  dalle 
 drem! ; lécher 
 drim  + ; et 
 ++  drem  wanakat ; I1lécher  l'enfant  drim  nya  me  lécher 
 drem* ; plante 
 : ; Breynia  disticha  Forst.,  Euphorbiacée 
